[2026-06-25 23:04:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': 'Thing3', 'primary_guild': None, 'mfa_enabled': False, 'id': '1433481702172262420', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '0068', 'clan': None, 'bot': True, 'avatar': '93afc32ec814b7ecdf49bbfdb193fcb3'}, 'session_type': 'normal', 'session_id': 'cefd86d931dbf9d81440499062bd726a', 'resume_gateway_url': 'wss://gateway-us-east1-b.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '1377286764422758502'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['frankfurt', 'brussels', 'rotterdam', 'paris', 'milan'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1433481702172262420', 'flags_new': '557056', 'flags': 557056}, '_trace': ['["gateway-prd-arm-us-east1-b-sl4x",{"micros":111128,"calls":["id_created",{"micros":1263,"calls":[]},"session_lookup_time",{"micros":300,"calls":[]},"session_lookup_finished",{"micros":10,"calls":[]},"sessions-prd-gcp-us-east1-b-15",{"micros":108697,"calls":["start_session",{"micros":97661,"calls":["prd-rpc-784784c658-qb6ds",{"micros":33341,"calls":["get_user",{"micros":7978},"get_guilds",{"micros":3322},"send_scheduled_deletion_message",{"micros":10},"guild_join_requests",{"micros":2160},"authorized_ip_coro",{"micros":10},"pending_payments",{"micros":1306},"apex_experiments",{"micros":56271},"sessions_experiments",{"micros":5},"played_application_ids",{"micros":3},"linked_users",{"micros":3},"ad_personalization_toggles_disabled",{"micros":17},"regional_feature_config",{"micros":4}]}]},"starting_guild_connect",{"micros":27,"calls":[]},"presence_started",{"micros":269,"calls":[]},"guilds_started",{"micros":112,"calls":[]},"lobbies_started",{"micros":1,"calls":[]},"guilds_connect",{"micros":0,"calls":[]},"presence_connect",{"micros":10596,"calls":[]},"connect_finished",{"micros":10611,"calls":[]},"build_ready",{"micros":12,"calls":[]},"clean_ready",{"micros":2,"calls":[]},"optimize_ready",{"micros":1,"calls":[]},"split_ready",{"micros":0,"calls":[]}]}]}]']}}
[2026-06-25 23:04:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-06-25 23:04:52] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: cefd86d931dbf9d81440499062bd726a).
[2026-06-25 23:04:52] [DEBUG   ] discord.client: Dispatching event connect
[2026-06-25 23:04:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'stage_instances': [], 'nsfw': False, 'max_members': 25000000, 'experiments': {'evaluation_id': None, 'assignments': []}, 'moderator_reporting': None, 'icon': 'd3302f71e02c225bb04cced00e24b37d', 'large': False, 'joined_at': '2025-10-30T15:49:59.051000+00:00', 'profile': None, 'system_channel_id': '1377286764422758505', 'banner': None, 'afk_channel_id': None, 'latest_onboarding_question_id': None, 'discovery_splash': None, 'system_channel_flags': 0, 'stickers': [], 'member_count': 13, 'explicit_content_filter': 0, 'id': '1377286764422758502', 'max_video_channel_users': 25, 'emojis': [], 'application_id': None, 'name': 'A Bunch Of Goats', 'rules_channel_id': None, 'premium_tier': 0, 'voice_states': [], 'threads': [], 'roles': [{'version': 1748441153456, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1377286764422758502', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1764086566651, 'unicode_emoji': None, 'tags': {'bot_id': '1433481702172262420'}, 'position': 3, 'permissions': '563276639890496', 'name': 'Thing3', 'mentionable': False, 'managed': True, 'id': '1433483079657193515', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1764160692529, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '0', 'name': '(ping me)', 'mentionable': False, 'managed': False, 'id': '1442902275126464612', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 1282075}, 'color': 1282075}, {'version': 1764160667005, 'unicode_emoji': None, 'tags': {}, 'position': 2, 'permissions': '0', 'name': ':3', 'mentionable': False, 'managed': False, 'id': '1442908244543672391', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 11808045}, 'color': 11808045}], 'preferred_locale': 'en-US', 'vanity_url_code': None, 'premium_progress_bar_enabled': False, 'region': 'deprecated', 'lazy': True, 'guild_space_settings': None, 'description': None, 'guild_scheduled_events': [], 'channels': [{'version': 1748441153459, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text Channels', 'id': '1377286764422758503', 'flags': 0}, {'version': 1748441153466, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Voice Channels', 'id': '1377286764422758504', 'flags': 0}, {'version': 1749160104494, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1377286764422758503', 'name': 'might-as-well-be-general', 'last_pin_timestamp': '2026-06-25T13:27:32.747000+00:00', 'last_message_id': '1519800176628338739', 'id': '1377286764422758505', 'icon_emoji': {'name': '👋', 'id': None}, 'flags': 0}, {'version': 1748441654671, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [{'type': 0, 'id': '1377286764422758502', 'deny': '268435472', 'allow': '0'}], 'parent_id': '1377286764422758504', 'name': 'THeMInes', 'last_message_id': '1423409810837082253', 'id': '1377286764422758506', 'icon_emoji': {'name': '🎙', 'id': None}, 'flags': 0, 'bitrate': 64000}, {'version': 1782304423153, 'type': 0, 'topic': '', 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [{'type': 0, 'id': '1377286764422758502', 'deny': '275683216400', 'allow': '1'}], 'parent_id': '1377286764422758503', 'nsfw': False, 'name': 'info-old', 'last_message_id': '1441477971205423186', 'id': '1377287971081945118', 'flags': 0}, {'version': 1748470130426, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 2, 'permission_overwrites': [], 'parent_id': '1377286764422758503', 'name': 'quoted', 'last_message_id': '1519739354069864660', 'id': '1377408302916567081', 'flags': 0}, {'version': 1761845860918, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 3, 'permission_overwrites': [], 'parent_id': '1377286764422758503', 'name': 'bot-channel', 'last_message_id': '1519703274255552683', 'id': '1433510182800851114', 'flags': 0}, {'version': 1782304439161, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 4, 'permission_overwrites': [], 'parent_id': '1377286764422758503', 'nsfw': False, 'name': 'info', 'last_message_id': '1519755388294135849', 'id': '1519319679338811432', 'flags': 0}, {'version': 1782328219974, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [], 'parent_id': '1377286764422758504', 'nsfw': False, 'name': 'new one thats coming up', 'last_message_id': None, 'id': '1519419423314804847', 'flags': 0, 'bitrate': 64000}], 'premium_subscription_count': 0, 'theme': None, 'splash': None, 'max_stage_video_channel_users': 50, 'members': [{'user': {'username': 'Thing3', 'public_flags': 0, 'primary_guild': None, 'id': '1433481702172262420', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '0068', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '93afc32ec814b7ecdf49bbfdb193fcb3'}, 'roles': ['1433483079657193515'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-30T15:49:59.051000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'activity_instances': [], 'verification_level': 0, 'hub_type': None, 'verification_role_id': None, 'owner_configured_content_level': 0, 'embedded_activities': [], 'home_header': None, 'inventory_settings': None, 'default_message_notifications': 0, 'unavailable': False, 'features': ['SOUNDBOARD', 'TIERLESS_BOOSTING_SYSTEM_MESSAGE'], 'nsfw_level': 0, 'game_application_ids': None, 'afk_timeout': 300, 'application_command_counts': {}, 'owner_id': '1255975562875240567', 'mfa_level': 0, 'public_updates_channel_id': None, 'safety_alerts_channel_id': None, 'version': 1750171186525, 'premium_progress_bar_enabled_user_updated_at': None, 'presences': [], 'soundboard_sounds': [], 'incidents_data': None, 'premium_features': None, 'official_message_color': None}}
[2026-06-25 23:04:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-06-25 23:04:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 3, 'op': 0, 'd': {'nonce': '6bfa9a1eb9f4c69814669ab7d6b53aba', 'members': [{'user': {'username': 'strevman', 'public_flags': 256, 'primary_guild': None, 'id': '420635234678079508', 'global_name': 'Strevortex', 'display_name_styles': None, 'display_name': 'Strevortex', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1447654091470802965', 'palette': 'violet', 'label': 'COLLECTIBLES_ZODIAC_AQUARIUS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/zodiac/aquarius/'}}, 'bot': False, 'avatar_decoration_data': {'sku_id': '1197344326133502032', 'expires_at': None, 'asset': 'a_e90ebc0114e7bdc30353c8b11953ea41'}, 'avatar': '59320d573ac9738b3f53709c0c1f61fd'}, 'roles': ['1442902275126464612'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-08T23:26:15.561000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'dracofury161', 'public_flags': 256, 'primary_guild': {'tag': ':3', 'identity_guild_id': '696437457620828250', 'identity_enabled': True, 'badge': '49d5d2d337af9fdaa90d18f26076a5ce'}, 'id': '691634080416268340', 'global_name': 'DracoFury', 'display_name_styles': None, 'display_name': 'DracoFury', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '34e507f649e6534d11720eacc2071815'}, 'roles': ['1442902275126464612', '1442908244543672391'], 'premium_since': None, 'pending': False, 'nick': 'Midget Man (MM)', 'mute': False, 'joined_at': '2025-06-13T22:23:13.738000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'apocalypto2628', 'public_flags': 64, 'primary_guild': {'tag': 'H𐕣M', 'identity_guild_id': '1089134479282548788', 'identity_enabled': True, 'badge': 'ec60c5e6d1f14d3bbff586e2e0b9e54e'}, 'id': '940688612813594645', 'global_name': 'Apocalypto 🖤', 'display_name_styles': {'font_id': 4, 'effect_id': 2, 'colors': [14631474, 12423167]}, 'display_name': 'Apocalypto 🖤', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1462116614077022469', 'palette': 'cobalt', 'label': 'COLLECTIBLES_GOTHICA_DARK_ROSES_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/gothica/dark_roses/'}}, 'bot': False, 'avatar_decoration_data': {'sku_id': '1333866045261480007', 'expires_at': None, 'asset': 'a_b4dcf63b6af2e20cba91af61c0e3a8a7'}, 'avatar': '7e713c5965c652cd3d2fc26c8524cc3d'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-28T14:16:29.875000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'foomis9465', 'public_flags': 0, 'primary_guild': None, 'id': '968567191383453746', 'global_name': '5an4', 'display_name_styles': None, 'display_name': '5an4', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '29884332496bdec3fb6fdbffd8f05491'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-06-25T19:53:33.819502+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'alphasahne1', 'public_flags': 0, 'primary_guild': None, 'id': '992411027373309993', 'global_name': 'Ar4chnid01', 'display_name_styles': None, 'display_name': 'Ar4chnid01', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'dcadbf464a6d7e22cc0a003f32b5480e'}, 'roles': ['1442908244543672391'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-28T14:31:03.704000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'yenebicha', 'public_flags': 0, 'primary_guild': None, 'id': '1122867959338127421', 'global_name': 'Brocco', 'display_name_styles': None, 'display_name': 'Brocco', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '72fce112a711b73f3cce6535f10dda6e'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-10T09:36:50.610000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'dinde_francaise', 'public_flags': 64, 'primary_guild': None, 'id': '1143957832190922922', 'global_name': 'Tristan', 'display_name_styles': None, 'display_name': 'Tristan', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '69d0e116019098b6427c25486add765d'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-14T18:05:04.216000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'gingembre3005', 'public_flags': 256, 'primary_guild': None, 'id': '1163500256051335250', 'global_name': 'Gingembre3005', 'display_name_styles': None, 'display_name': 'Gingembre3005', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'b9e744aaa05c903db605aff58cf25778'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-04-08T07:17:57.074000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'bananen_marmelade', 'public_flags': 0, 'primary_guild': None, 'id': '1166462871266394267', 'global_name': 'Bananen Marmelade', 'display_name_styles': None, 'display_name': 'Bananen Marmelade', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'f60b751fdb6948932f5718fe12c3b47b'}, 'roles': ['1442902275126464612'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-28T14:16:31.282000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'that_cool_guy_on_his_computer', 'public_flags': 256, 'primary_guild': None, 'id': '1255975562875240567', 'global_name': 'Poulet Francais', 'display_name_styles': None, 'display_name': 'Poulet Francais', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '4ddf2ca6c07c6ac2e0a3371194d16a83'}, 'roles': ['1442902275126464612'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-28T14:05:53.415000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'je_suis_pas_deutsch_84992', 'public_flags': 0, 'primary_guild': None, 'id': '1309610211190771742', 'global_name': 'JeSuisPasDeutsch', 'display_name_styles': None, 'display_name': 'JeSuisPasDeutsch', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': None}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-29T13:36:11.060000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'steino_o_71283', 'public_flags': 0, 'primary_guild': None, 'id': '1350117372698034349', 'global_name': 'Stein', 'display_name_styles': None, 'display_name': 'Stein', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1442902275126464612'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-28T19:00:37.217000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'Thing3', 'public_flags': 0, 'primary_guild': None, 'id': '1433481702172262420', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '0068', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '93afc32ec814b7ecdf49bbfdb193fcb3'}, 'roles': ['1433483079657193515'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-30T15:49:59.051000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1377286764422758502', 'chunk_index': 0, 'chunk_count': 1}}
[2026-06-25 23:04:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-06-25 23:04:52] [DEBUG   ] discord.state: Processed a chunk for 13 members in guild ID 1377286764422758502.
[2026-06-25 23:04:54] [DEBUG   ] discord.client: Dispatching event guild_available
[2026-06-25 23:04:54] [DEBUG   ] discord.client: Dispatching event ready
[2026-06-25 23:05:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2026-06-25 23:05:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-06-25 23:06:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2026-06-25 23:06:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
